30,2.6757380560879898,0.38492994755876186,2.695269105288257,0.36808978216112626,3.6154975208230873,0.38789919946419243,3.626494264227476,0.4206488977558567,0.8583205065024275,0.7008893373174835,0.5286369423662299,0.36758527061610585,4.64,2.1143320458244017,4.72,2.600307674103201,4.408906721998784,2.1956778918175357,3.100023033528659,1.5781941928214307,12.0,0.0,12.0,0.0
40,2.670031167203339,0.35920028201153553,2.682266308642686,0.37519784991318017,3.632909285939287,0.45684955735825444,3.6262733623469403,0.4150885302962535,0.8512689509726978,0.6051773607331593,0.5380046456884101,0.553420930030158,4.96,2.440983408382777,4.72,2.8916431315084505,4.068978516662484,1.7722409219678268,3.214170369203922,1.4419331072900385,12.0,0.0,12.0,0.0
50,2.689785366029326,0.37848860344088997,2.6898229992171214,0.35847287037168996,3.627830753117018,0.4145356660639362,3.6256907581933207,0.4129279044345343,0.795670104951463,0.6767398780266454,0.5504704801329727,0.5374149605285762,4.28,2.271915491386068,5.12,2.888875213642846,3.7746568698620346,1.6575659085100145,2.9227284084897724,1.1961775326200381,12.0,0.0,12.0,0.0
60,2.6746070018375256,0.38604293252683775,2.6988076608982294,0.37230119680172635,3.6205656307740615,0.40962546992733523,3.6407443710191916,0.3942523663629469,0.8356989587960956,0.6417190216239922,0.5700039738135821,0.4242525973909332,5.44,2.099142682144308,5.36,2.224949437627741,3.6540163988661614,1.8675601419901757,3.0334066987234207,1.5433473083696976,12.0,0.0,12.0,0.0
70,2.6968943678477744,0.37389834284111534,2.6757929263301095,0.36891186319334285,3.5987460176436707,0.4032896692366513,3.6075868953288595,0.40230773644465556,0.7855551117372376,0.6334697724453792,0.5900048815264398,0.4553324581384274,5.16,2.8380274840106816,5.24,2.7170572316386714,3.2768908036791173,1.3892204734481726,2.8983893903104887,1.3580100123158212,12.0,0.0,12.0,0.0
80,2.7025907929724013,0.3769312977665513,2.7026686826541892,0.36186203437480213,3.6400054957127153,0.43102616414807254,3.6437304254005274,0.4200432534180515,0.6035864192344339,0.5561826085703938,0.5594477815021403,0.44050143980633594,4.88,2.3206895526976457,5.12,2.0458738964071075,3.733412199784885,1.7153330963163664,3.100466745738116,1.4822929044192832,12.0,0.0,12.0,0.0
90,2.6944405667381885,0.36275124256856434,2.6957145005807606,0.37301765839268897,3.6243801485419307,0.38550572780432185,3.644436446384262,0.4033483353157573,0.7323613791918885,0.5966754665038947,0.6051742970589443,0.5896400717853548,5.12,2.16,4.6,2.5768197453450252,3.2715927136978036,1.5090578962486814,3.081861084505848,1.368885253780439,12.0,0.0,12.0,0.0
100,2.670812079763637,0.37253492565370044,2.688739313219645,0.3609806478252586,3.611658300468404,0.36620218906347296,3.6361908783792143,0.39268576635549846,0.6235263040005512,0.42510049336698363,0.4793310048147017,0.3973584321792175,5.6,2.756809750418044,5.44,2.4507957891264627,3.496092129508619,1.5200691100072663,2.9129436065897103,1.3879680526887885,11.96,0.19595917942265426,12.0,0.0
110,2.6926438968377173,0.38259865013616995,2.690938438232712,0.3650459381854788,3.6052122452706747,0.4156217739463813,3.6402207345482935,0.40516116588758044,0.6371716881616731,0.5673912059122135,0.5395400556522902,0.49677004927793794,5.2,2.8284271247461903,5.44,2.384617369726221,2.948929101453743,1.4357801389750235,3.121397716198439,1.2477273864283207,12.0,0.0,12.0,0.0
120,2.682354764026897,0.37013481770222095,2.6914490099381068,0.3755329817611334,3.614623844979661,0.39731702327668694,3.6228566961030104,0.3904446750431567,0.6161097466533686,0.5123863123644029,0.5324101377666033,0.45348398735306145,5.28,2.2542404485768595,4.68,2.572469630530164,3.3470134382158925,1.3881601860831716,3.290530596993266,1.5500320479922844,12.0,0.0,12.0,0.0
130,2.682351344481055,0.37119602639032045,2.68406159902503,0.3537743596675901,3.620453135980303,0.3789488399069459,3.6200038722498147,0.41687550341704,0.49485137593100037,0.38651939930454804,0.5536380873387289,0.44409354439375215,5.44,2.299217258111986,4.64,2.1143320458244017,3.166848676989382,1.1569130229464082,3.11759302064166,1.4570712773250778,12.0,0.0,12.0,0.0
140,2.7030102997323024,0.37138378198061006,2.680804179117845,0.3721675344686882,3.6516455102071617,0.414819048582002,3.610890290807065,0.39292130027835587,0.5160062139119926,0.45363937022772804,0.6129273920346935,0.5184102447807589,4.8,2.4,5.0,2.3151673805580453,3.2528309802819946,1.2929933815019798,3.4600266413428,1.6957173519390996,12.0,0.0,12.0,0.0
150,2.696202157058888,0.370390511641876,2.6993778784269624,0.37282755511157606,3.6205428942616966,0.3920180912332988,3.6419765511943734,0.40135397753101393,0.5607667218124527,0.458986023899842,0.5132641660518276,0.3487801260524708,4.76,2.1592591322025245,5.28,2.088444397153058,3.1355896342528684,1.4533756651912064,3.16419894501952,1.3179534143858154,12.0,0.0,12.0,0.0
