20,3.059164885155809,0.31818089552682693,3.118423493620443,0.29356120428977717,3.8652817378343216,0.46853630848219513,3.816821344032409,0.40081524920922923,0.054008983560718545,0.13575992970802686,0.1071692706260921,0.1699082466447911,0.68,1.0476640682967036,1.68,1.7371240600486773,3.59640576492366,1.4614757198806358,1.6549815942805954,0.7101248072579,12.0,0.0,12.0,0.0
30,3.0497293606075933,0.31782123064300055,3.147805956547738,0.24502214473943423,3.7823092528601467,0.4583502058500682,3.870424564573684,0.40527292001492354,0.060987315510666225,0.13406661673645293,0.07157467548136834,0.15161873682070842,1.12,1.966112916391121,1.0,1.3564659966250536,3.0577148213729917,1.213283944197377,1.795859037605116,0.5677465883704186,12.0,0.0,12.0,0.0
40,2.994949657117244,0.3689280707531441,3.03365672184935,0.32945531009750256,3.803254582277353,0.49070633675997444,3.8123879966341305,0.44827482903547433,0.10023477829926832,0.13239102669840497,0.08156938869350969,0.13175016776578513,1.68,2.0143485299222674,1.32,1.6424372134118246,2.6440591676909717,1.397458567045788,1.565839625759946,0.7427108951177126,12.0,0.0,12.0,0.0
50,3.011318776076705,0.3207127695930675,3.0172226063856313,0.31399774735705427,3.8293345667586145,0.49273430470595403,3.8702938791330337,0.47459813150773167,0.1585960338513656,0.25512434471608747,0.07534895778455898,0.19942324662821534,1.72,1.5625619987699688,0.8,1.5748015748023623,2.605750253100061,1.2306653619104626,1.649969554190107,0.7745617615828134,12.0,0.0,12.0,0.0
60,3.006881205407754,0.344046228726322,3.021524598653005,0.3187580718830723,3.836482582872571,0.4226255042177878,3.8513059200613413,0.45812853947927945,0.1278109418820493,0.14502599438464583,0.04339678618905477,0.10483112957888897,1.68,1.541946821391711,0.8,1.0583005244258363,2.593459505541089,0.8145486877958675,1.4726945430715326,0.6450316846843175,12.0,0.0,11.96,0.19595917942265426
70,3.0199165815663833,0.34091008391528893,3.030672399993234,0.3498322785607023,3.859061325606854,0.43755660446847544,3.8541711149122593,0.4158980043097068,0.10966593829814845,0.139019558789795,0.06623317856214932,0.09530868351003804,1.72,1.3717142559585798,1.2,1.4142135623730951,2.393589934689778,0.9117511153809046,1.5882954480134146,0.6636970576767091,12.0,0.0,12.0,0.0
80,2.9793608060075742,0.32107826127408484,3.0022257755788972,0.3376471488410495,3.8054971088984257,0.4752368680665105,3.8253468181583092,0.4984718292925913,0.11008376444116529,0.15841823803255148,0.045650885401730006,0.12240941274571361,1.6,1.788854381999832,0.76,1.5041276541570534,2.209800432153763,0.8425985990843377,1.739703365201522,0.683540804167009,12.0,0.0,12.0,0.0
90,2.9505781300148732,0.33762880911022686,2.9446822960602423,0.36354018644454206,3.8191891253772265,0.4627251787430709,3.8263363960502126,0.46289663803723896,0.1619413207395229,0.17399808817889703,0.0522166824772302,0.08478175169461231,2.12,2.0262280227062304,1.0,1.5231546211727816,2.0432852498779606,1.048372257626851,1.7938371002498845,0.6604229384087515,11.96,0.19595917942265426,12.0,0.0
100,2.985275498137723,0.3471708668186586,2.977226524716365,0.3462932976149839,3.8518600880010454,0.4752689233268921,3.829229280350106,0.4746913823870461,0.17351978393639583,0.21419682836178755,0.03890648835822967,0.08717109834431445,2.2,1.697056274847714,0.88,1.632666530556684,2.507104192558737,1.1814965439125802,1.4469617578842442,0.6278202472636385,12.0,0.0,12.0,0.0
110,2.932842401446749,0.41761897164112755,2.9285719168119546,0.4133959459285901,3.829825067017804,0.5254857875300345,3.8332811159824387,0.5044800540020882,0.10433753020199416,0.1935993848078898,0.06066448893889687,0.13873838745911216,1.32,1.8048822676285565,0.96,1.9489484344127734,1.6780611855919714,0.5901510445709213,1.602465334639776,0.6604309872082659,12.0,0.0,12.0,0.0
120,2.88733903622451,0.363258575916706,2.9087471301369687,0.37359150048451123,3.777510730561633,0.5085290210460712,3.7954719745348395,0.4715814455396076,0.10091270012108752,0.2544199921709397,0.04596585818648002,0.11106281641755517,1.08,1.4400000000000002,0.72,1.42884568795934,1.8172172632424048,0.9357440069299616,1.5970346682291654,0.7419374147825845,12.0,0.0,12.0,0.0
130,2.9374282008437858,0.3563032098228035,2.924060563921464,0.3559639243099416,3.7936206068453107,0.4466760697362422,3.774013765419006,0.420952750244765,0.12470875819230587,0.19934891677297426,0.06275237488204195,0.1007154483877668,1.68,1.6904437287292353,0.96,1.4277254638059798,1.8851472719559268,0.8300286248804923,1.4158372068086282,0.7167435090469245,12.0,0.0,11.96,0.19595917942265426
140,2.9165552583408756,0.34265883578721035,2.908437212683552,0.3552476001393212,3.814826508317658,0.5023542870823011,3.790306912905308,0.4727491633365403,0.07711178506934119,0.13004629077746313,0.06900453084825492,0.13209617490435555,1.16,1.7362027531368565,1.2,1.624807680927192,1.5715905058893864,0.699752273970219,1.6752667365461924,0.7295235088402386,12.0,0.0,12.0,0.0
150,2.9214054579335063,0.3582855591947446,2.9291702776580877,0.38220879088178417,3.8323802505426308,0.502379987665249,3.82158331346993,0.5134805603251066,0.06188684627394961,0.16546956407851848,0.03255414052178944,0.07539817230465992,0.96,1.6365818036383026,0.64,1.2611106216347556,1.8665581584669917,0.7808200286825071,1.8628654012960268,0.6465725914636347,12.0,0.0,12.0,0.0
