30,2.968053319169538,0.4227970433618496,3.0148351406409213,0.41119634045070935,3.7436183700544463,0.38800223324617733,3.72308780215472,0.3670805450695853,0.0795973414819574,0.14813673073215114,0.1522919396367595,0.3010324909703186,1.15,1.3518505834595773,1.675,2.183889878176095,4.031925000697861,1.7948835078315701,2.93368128488026,1.3820458388649257,12.0,0.0,12.0,0.0,3.426890484848768,0.4022016781473828,3.5036806661657955,0.37338034007291493
40,2.961513468128188,0.4257280286532724,3.007017224383252,0.430477048269659,3.730866305432545,0.38813079714099585,3.724107905442861,0.3690636084955401,0.10831472729755438,0.15572387942239405,0.09304826550230474,0.16963987096891545,1.3,1.503329637837291,1.25,1.799305421544658,4.067377115755869,1.8507127429588148,3.0647719012223287,1.3034681485231234,12.0,0.0,12.0,0.0,3.4310989617575607,0.41194921166898657,3.488708533939126,0.368719388357279
50,2.9096166015356313,0.3898788196653025,2.927133671444812,0.41160790438933137,3.7097384886934863,0.4172625973094553,3.7176188968477204,0.37344392288788963,0.1360895735128049,0.15619022711853572,0.1375035417261588,0.18599156986684096,2.025,1.7100804074662688,1.825,1.9734170871865884,3.769287093032934,1.3263905840027275,2.8411186209112116,1.0929929950266053,12.0,0.0,11.975,0.15612494995995996,3.4217620674212625,0.4161661172750296,3.5092354428192265,0.34866503321223546
60,2.92742623368164,0.4039865445978086,2.9342170125039444,0.42420097694447567,3.701083164968199,0.3513088909351181,3.6973012510544465,0.3409365618044221,0.153376670111335,0.23174003990476835,0.14660937083800946,0.27404840803774255,2.025,2.3074607255595923,1.5,1.8303005217723127,3.169475774000231,1.3024396666598033,2.7337179427829263,1.191387783434819,12.0,0.0,11.975,0.15612494995995996,3.451623660760825,0.36392766367802076,3.492707632196357,0.3379488860992569
70,2.88694584609174,0.41308462455722045,2.8947282826564864,0.4055012998920927,3.6859340419448783,0.4274369935712862,3.6857873011387015,0.3853958105210051,0.16062007061409278,0.2935661443036346,0.190766902632511,0.3133199096277508,1.65,1.9817921182606413,1.85,2.2422087324778666,3.3829350024601768,1.2415774837908151,3.105089936404791,1.4940146964517478,12.0,0.0,11.975,0.15612494995995996,3.4184809792710675,0.3995049987778187,3.4624305319611404,0.35708652732268326
80,2.914331468836258,0.4471232642542947,2.928796937792236,0.422555428641067,3.660420065527839,0.40183194083464496,3.6910359248107056,0.3631122722849481,0.18900189440734233,0.30057575708008244,0.2097719726910404,0.29151387525895356,1.8,2.2605309110914633,1.8,2.511971337416094,3.0618875439142563,1.3763655923384852,3.0880662321651102,1.355412403439796,12.0,0.0,12.0,0.0,3.4345704701922175,0.4021122430026249,3.4549189182346893,0.38108646248907335
90,2.868307700378949,0.4180307827717095,2.8833099844032497,0.40304030561307586,3.6365682692817174,0.3910110437793633,3.6772770003763164,0.3826473806481426,0.1932716017412341,0.28832260413749555,0.17683736513783618,0.2813310484977139,2.1,2.33238075793812,2.025,2.173562743515816,3.1958930448154708,1.6035289407069873,3.2515799138641066,1.548233385617794,12.0,0.0,12.0,0.0,3.403100351008253,0.35393343802191496,3.4410252128390204,0.3547791759072801
100,2.9068946650287537,0.3721927393940989,2.8915869101975096,0.3762738764002293,3.6827331528657523,0.39462488567486687,3.6581375964727156,0.3914742912661109,0.1802103076548247,0.3009524244126275,0.1265071293496438,0.25339339243815784,2.125,2.7585095613392387,1.5,2.258317958127243,2.961667019792461,1.103523902596615,3.0361416436452253,1.4705427488826868,12.0,0.0,12.0,0.0,3.4441571778998026,0.3632062379364358,3.413513918552327,0.3830246590558583
110,2.86968445981351,0.40049053538966306,2.896634847514921,0.3918101202636916,3.6131169795447904,0.3989986362874141,3.6389442465726765,0.3862295206088265,0.1758758680821984,0.3000309125607342,0.23378988088848204,0.3334053512309227,1.775,2.0674561664035345,2.35,2.44489263567953,3.0925248644799934,1.1592721785718774,3.09449079625736,1.4164808026732714,12.0,0.0,12.0,0.0,3.3876965795765015,0.3877171012442098,3.413478991676567,0.35537683942375964
120,2.887522760479519,0.3921215219760799,2.8969585437323437,0.36944364935413737,3.692690396039622,0.38479145543523174,3.696241361895609,0.39231699970522316,0.1505166451592009,0.2087813826149091,0.1111184216466679,0.16151222148404798,1.875,2.1701094442446904,1.55,1.8701604209265046,2.935935003631306,1.2990889190900408,2.9260682120655224,1.3428832916527211,12.0,0.0,12.0,0.0,3.4614071731023666,0.3716196246190028,3.4757387620334668,0.3855657660744565
130,2.8953365772326984,0.3984527100284001,2.887410116157815,0.40251982612291354,3.6608397515704825,0.36725994139464374,3.660640383368745,0.360607157016831,0.17608761264322007,0.2720348075273235,0.16125424011917833,0.19039618838473363,1.675,1.8219152011002049,2.025,2.030855730966629,3.251948445721017,1.3504923887949134,3.312677785093644,1.2015340794408533,12.0,0.0,12.0,0.0,3.4207068837653383,0.33704820704037625,3.421538043093771,0.3476635211792219
140,2.9162548359751352,0.41512458972746646,2.9241033849525366,0.423186907146627,3.6836565218831785,0.40199754515008285,3.683142990354194,0.3930528355647692,0.1886811453153824,0.3096790358139143,0.12333174418746876,0.24070353570630265,1.9666666666666666,2.3872345693058503,1.8,2.521904042583699,2.989024480724426,1.3321034665220528,3.2233122666541307,1.4399242407465458,12.0,0.0,12.0,0.0,3.4422321421082605,0.3952306072278721,3.4572759171837664,0.34122685758836224
150,2.9486877231470667,0.4118020522360244,2.947235309101297,0.39722795725460747,3.6883424155375417,0.41383926177380853,3.675696486453745,0.4219759247852515,0.10298356717416828,0.16690096078157338,0.26358579855220987,0.40517285669671516,2.033333333333333,2.562334005463682,2.466666666666667,2.539466260632121,2.804050838072735,1.2832066167280463,3.0119403298228944,1.3503842627345863,12.0,0.0,12.0,0.0,3.4709814201213334,0.38405852923955436,3.436674015805568,0.443456207299652
