30,0.15427818833807896,0.01202013320764805,0.15534131792307398,0.012363694983176922,0.19912672154726846,0.01723081875836546,0.1997057310119335,0.015761200978041102,0.004626376632562866,0.004059671485319387,0.0021126333222920126,0.0020539661417770727,0.3888888888888889,0.1657381543352922,0.34444444444444444,0.2159532413952979,0.01254253719959894,0.008530733249636878,0.007291721153666057,0.0046407565042397856,0.986111111111111,0.03778186252426512,0.9833333333333333,0.03333333333333335,0.023656885282928884,0.017501651029923904,0.024161379315141982,0.01717835321603576,0.1861302681992337,0.09733351310996657,0.19410141685309468,0.09475014446484745
40,0.1542197553211469,0.012364377867962562,0.15536378157142164,0.012340752252428061,0.19854706821381704,0.015960532133800404,0.19828227121515532,0.016180321303062864,0.003768180423820483,0.003574279676079735,0.0023775060607439465,0.002317190415691641,0.36666666666666664,0.2262823539379589,0.3472222222222222,0.20759127101703756,0.010756620724659523,0.007319120646626666,0.0074189545762062175,0.004392645762954749,0.9833333333333333,0.039674602380793615,0.986111111111111,0.03778186252426512,0.02510487603415447,0.018779611593244,0.02616479762244849,0.017305909213907584,0.18613247863247864,0.10180992527574073,0.19489038031319914,0.08996348561750457
50,0.15419720930711475,0.012568684191254774,0.15494121864970192,0.011990970102016036,0.19936180391234568,0.01611909741208425,0.19816869084545993,0.016889379954466533,0.0036078129225420317,0.0032205139172508854,0.0026938132984794722,0.002441284195725453,0.37222222222222234,0.19922690085601233,0.3777777777777778,0.20942307583300848,0.009780191587576403,0.005271783044242527,0.00782762305807173,0.004863297495379374,0.9888888888888888,0.0355729124301825,0.9722222222222222,0.039283710065919325,0.02691595714073785,0.018328231133291906,0.024763125272450347,0.017213494280053997,0.2085578231292517,0.10633100821435379,0.19086651752423564,0.09655008163151563
60,0.15486917341345202,0.011884072034878252,0.15512098093009924,0.011837324246493516,0.19853203900484148,0.01683544962608362,0.19969486593412766,0.01694746434923244,0.0030513067899347137,0.0026796429488240062,0.0018907407931398076,0.002040533120228032,0.38055555555555554,0.17961292400363565,0.3027777777777778,0.21675567972110446,0.009582846714237283,0.005752544267690696,0.006664557995060464,0.004235870322119659,0.9944444444444444,0.020786985482077462,0.9777777777777777,0.042673031932603384,0.024283468714403036,0.01715032342386502,0.023805251080928562,0.01703579230100659,0.19056497175141246,0.09684074532004901,0.1849977628635347,0.0891060054406904
70,0.15451358558852543,0.012025522044766306,0.1545517737856968,0.012156827534097896,0.1983777609415365,0.016017135302899773,0.19907619509957136,0.015770442701487322,0.00275911890418809,0.0021102735498553546,0.0022509479396943467,0.0026295942681001587,0.39444444444444443,0.1550587304105874,0.3388888888888888,0.2017668866370542,0.007671126649741786,0.003912788381334941,0.006574893089368439,0.005124567947226899,0.9805555555555556,0.03524604872347091,0.9888888888888889,0.0283278861866266,0.0259301592100605,0.016535651036568875,0.025845074596710486,0.01738818406184489,0.2001863354037267,0.09121086388211176,0.20154660700969426,0.09100334037850638
80,0.15424288391695423,0.012236075140339269,0.15476530076183795,0.01184190852724765,0.19851048196303694,0.016605984078149113,0.19888932451936833,0.01648347113914931,0.002353705101007107,0.0020491115041904218,0.0018716555336732177,0.0018156399238308996,0.35,0.22505143445032325,0.30833333333333335,0.1973786547054502,0.007669872876837134,0.004322423252746298,0.006832903288232137,0.0038925829388931437,1.0,0.0,0.986111111111111,0.03105649968749709,0.024297136692314984,0.016877098126073357,0.024209670154903568,0.016786397640393833,0.1942668776371308,0.09775010891494688,0.1886442953020134,0.09162564228988379
90,0.15452978261933073,0.012388569113826103,0.15469266249424138,0.012050199127598561,0.19817500959727058,0.016296160112653047,0.19839474381354996,0.016495592374256334,0.002497023018576079,0.002535708086377947,0.0022729023651851476,0.002159228201372512,0.32500000000000007,0.20677192659940474,0.38055555555555554,0.17961292400363565,0.007551754255847519,0.004786988575360457,0.0062583807293236145,0.00449211476361713,0.9805555555555556,0.03524604872347091,0.9888888888888889,0.0283278861866266,0.024174172534156747,0.01763449615864466,0.025118859147470047,0.017757309007617315,0.18603412401165212,0.09142304698729778,0.18859358687546607,0.09518250196105776
100,0.15452710304792724,0.012124250747459257,0.15484831154715387,0.011639958066174455,0.1989214839279102,0.015749437851512865,0.19809516184101353,0.01597970922442338,0.002201958488437842,0.002080214905941235,0.0024632802002724718,0.0024068442273476234,0.35000000000000003,0.1792473978322409,0.3444444444444444,0.223330569358242,0.00755826347824042,0.004363594399368893,0.00694194126186574,0.00463843342973114,0.9888888888888889,0.035572912430182485,0.9916666666666667,0.025000000000000012,0.02457625190792698,0.017157082730460883,0.02547610669476219,0.018043963583999165,0.18947138047138046,0.08820833632046578,0.19364653243847876,0.09677222661989311
110,0.1542404383598335,0.012106427098054444,0.1546114291208035,0.012075236693130835,0.19877943702362316,0.01628701606054852,0.19901683868952352,0.01613255686668319,0.0023602233745568155,0.0024968415420710587,0.0023494285201983494,0.0022389398273012107,0.3138888888888889,0.18964310209664761,0.35833333333333334,0.22168337447476416,0.007397387826166969,0.004533600870968495,0.00696829628341278,0.004819458246606664,0.975,0.04383259399460973,0.9861111111111112,0.031056499687497092,0.02432996534005157,0.016999143257248148,0.024902130073653068,0.017926037613242615,0.18865165415624133,0.09353171690836277,0.18556748695003733,0.09473562791197673
120,0.15455942241912435,0.012226857742229532,0.15440269698316278,0.012227499655261185,0.19839348590083836,0.016605458378406573,0.19860105155888955,0.015876689248463433,0.0023222052778101793,0.0020361473660907847,0.0023261892041867723,0.002138613924495372,0.3416666666666667,0.22293289141370337,0.3611111111111112,0.21227747971714223,0.0071101019341264235,0.0037600416607018517,0.007500373806877899,0.004442819719627893,0.9916666666666667,0.025000000000000015,0.9944444444444444,0.020786985482077462,0.024373915346981186,0.017399191274044826,0.02535176706418758,0.01682986402374782,0.18913398692810454,0.09866791228711183,0.19312602535421328,0.09025055213667584
