30,0.16311116887606206,0.011510152247472798,0.1702068483071324,0.011116217778379416,0.19861718563842296,0.01748584431537216,0.19743208513243496,0.016802780706218167,0.0027592169836504307,0.0022527008922888733,0.003179267576396687,0.003407089215103739,0.39166666666666666,0.2416666666666667,0.48055555555555557,0.2769571210739674,0.002806556784629652,0.002140957303869907,0.005911040597239115,0.004506752088479984,0.9722222222222222,0.04479032082388084,0.9972222222222221,0.014958791130929181,0.03190285790466537,0.017252858110219125,0.036598359972727694,0.016428777222931134,0.3615708812260536,0.09273123807507724,0.4071648023862789,0.06648778982486003
40,0.16465658523682555,0.01197757431105056,0.16905710484440942,0.011499197845212684,0.1979018471867674,0.015120454603600397,0.19902144052456125,0.015374459642919914,0.0021546832538154688,0.0017361426961167352,0.0028125559619262366,0.0022464176006223736,0.38333333333333336,0.2487003253955488,0.40833333333333327,0.2707585366801667,0.00294255186193549,0.002780734202676659,0.0059954419437057245,0.004185776934537784,0.9722222222222221,0.04479032082388083,0.9944444444444444,0.020786985482077462,0.033091270849379205,0.016273386332866367,0.03546218417964174,0.014223832455924144,0.3848504273504273,0.08652112573010083,0.38976286353467565,0.0741254966441127
50,0.1677220835640285,0.012160253491732212,0.17080540374039999,0.012042923983439136,0.19816506103375628,0.019340619582279728,0.1988674666441411,0.01822918752704409,0.0025579180440797587,0.002425155268757041,0.003058918559777372,0.0029841204476304564,0.4222222222222223,0.28458329944145994,0.4472222222222222,0.29696250334859065,0.0017926385913356172,0.0008259759152560888,0.005625559835080936,0.004486764947302464,0.9472222222222223,0.08735658440842438,0.975,0.03818813079129869,0.03330135368275911,0.014500188453054499,0.036521646095622334,0.015260873395587892,0.3858095238095237,0.11346575060648173,0.4013676360924684,0.09529234716102687
60,0.16853496559685396,0.012358779669255972,0.17102872844193867,0.012815922186057864,0.19724252762106068,0.018677634218439317,0.19744784779073637,0.018611956871444554,0.002297920957812232,0.002257411248401787,0.0028025826736912266,0.0024166562392696554,0.4277777777777778,0.30560605643277927,0.4722222222222222,0.31130946058048664,0.0017327142607136273,0.001166218004000442,0.004708276228362604,0.002876827429176261,0.9527777777777778,0.06340395672507404,0.986111111111111,0.031056499687497092,0.03368859082602093,0.01754639462698167,0.03472671265388235,0.016990038023691742,0.3786440677966102,0.11408838539333485,0.3848560775540643,0.10852129780498503
70,0.16913543350472068,0.013663150270520254,0.17127173425156053,0.013401352597837278,0.19734224627430078,0.018414257192545,0.1978635832446575,0.01795131090981324,0.002454086834627985,0.002620996780941399,0.003095606175546861,0.0029450096991564256,0.45555555555555555,0.34542870126021813,0.4555555555555556,0.31234872881934667,0.0017668189144467066,0.001005984649364173,0.00519117566948185,0.002985639426598982,0.95,0.05527707983925666,0.986111111111111,0.031056499687497092,0.03584057835053373,0.01678005959690897,0.03813929781157863,0.01706411155811644,0.3752311939268461,0.11568219286255658,0.38338702460850116,0.10010090160397829
80,0.1711988285662373,0.01422148043137684,0.17234228656644385,0.0145661739418038,0.19808474216547955,0.019440069108103305,0.19755507117709878,0.01931362936882703,0.0023060017118109234,0.0025854775308901713,0.0036384678871166694,0.003200987537749518,0.46388888888888885,0.3487300593883293,0.5166666666666667,0.3076192933312695,0.0018817951858076988,0.0011211885118055482,0.005582276387687161,0.004238529108948216,0.9555555555555555,0.06712803318663652,0.9833333333333333,0.039674602380793615,0.03574991445350683,0.01757151414008256,0.038195009082224764,0.019919893414378553,0.3630010548523207,0.13031983488981577,0.37669202087994047,0.1314572453428618
90,0.1701023548607658,0.011793283626256739,0.17178022341151242,0.012501437483100812,0.19711466206994913,0.019268413527327746,0.19699502378983552,0.01911484661784635,0.002770133417155493,0.003427416981223252,0.003273987541213636,0.0036746396389030203,0.41111111111111115,0.37757347416769327,0.41388888888888886,0.3099307967360328,0.0024173030240245536,0.0015871892901535766,0.00499345849920549,0.002886025232386193,0.9694444444444444,0.06266952318154709,0.9861111111111112,0.03105649968749709,0.038089474458348135,0.020415203857233975,0.03860466253780156,0.020891024228732052,0.34501872659176025,0.12442590266851768,0.3531170768083519,0.12851633262759893
100,0.1727508012708299,0.014592698325713341,0.1740275956182677,0.01514160242348701,0.19661826756077191,0.018747987249034734,0.19656197195890257,0.01908369557189903,0.0027427434237881033,0.0032511228840345794,0.003423895486015579,0.0036109689614576466,0.43333333333333335,0.36729743724590214,0.4583333333333333,0.3310686960156177,0.002200682429702112,0.0014939264838347858,0.005003067354983128,0.0031797339296248286,0.9444444444444445,0.07556372504853023,0.986111111111111,0.031056499687497092,0.03731591885134375,0.017619876919397155,0.037849643851141763,0.017493804392564656,0.3640572390572389,0.1343113302652873,0.3669679343773304,0.13439762556331034
110,0.17276787460436913,0.01401872642251132,0.17433144221789262,0.013579419581190718,0.19623895139684513,0.02017530584981664,0.19634441243481401,0.019911392606427828,0.0035205548361951183,0.0038797599784361337,0.004080133669001852,0.0037802424596000204,0.48611111111111105,0.395626164110003,0.47777777777777775,0.324132269906996,0.002269171898234587,0.00262604875374098,0.005543381496237425,0.0029388993946442327,0.9305555555555556,0.09642530532060989,0.9944444444444446,0.020786985482077462,0.03836977761144973,0.018750811226877512,0.039839247121908165,0.0193361799762063,0.3767889908256881,0.14242007056621586,0.3799075316927666,0.13584630839323839
120,0.1766662544665243,0.015139914293406094,0.17665948199320605,0.015369677482480729,0.20116779144742467,0.018642290255982723,0.20077978446316816,0.01810270015387847,0.0023967791563745625,0.003035134122225401,0.0029522879803887,0.002989427877865933,0.38333333333333325,0.340614912354874,0.43888888888888894,0.2695446549046267,0.0026770992067342747,0.0019170627630986207,0.005380165923179051,0.002663121577122493,0.9583333333333334,0.07682953714410738,0.9777777777777779,0.036851386559504457,0.03238437833618452,0.016568818017763873,0.03332241773403818,0.01647369936787231,0.3647619047619047,0.13610548657626445,0.3646979865771812,0.13245901447092273
130,0.17660950788848587,0.01642637394065585,0.1778794377688784,0.016938959457827005,0.19849625356087872,0.01841209687287983,0.19828066024260993,0.017746770510908685,0.0027406165021009463,0.0036810424912859475,0.003161184514079481,0.004268256094762114,0.41666666666666663,0.3788383804718293,0.36944444444444446,0.33102207975292314,0.0020645953338766674,0.0016845443245824914,0.005006171879467683,0.0032639131392530486,0.9166666666666665,0.15061601901917732,0.9833333333333333,0.03333333333333335,0.03790037423358558,0.021451543851413277,0.03912792299997107,0.022354276888761175,0.37371297952693305,0.11415561326059422,0.3766845637583893,0.11455148127943522
140,0.1770266763798754,0.016508425082361635,0.17737150128757553,0.015826908745850632,0.19898757851277268,0.018781758531489157,0.19901504925987754,0.019188039318897832,0.0023734225257486413,0.0025941489700552376,0.002813827150752258,0.0030437821558554905,0.4055555555555556,0.35403319925232934,0.4194444444444444,0.31658137252861035,0.0027791370836000987,0.002175286907384246,0.005696868373501416,0.0033470215813743687,0.952777777777778,0.07662841235629846,0.9888888888888889,0.0283278861866266,0.03265436327304858,0.021287022322449334,0.03305027072762246,0.020901600631166573,0.3324717368961974,0.1439578910831247,0.3384563758389262,0.14238156650649175
150,0.18072330241595233,0.01742865965229958,0.1814315114115122,0.017544017992132736,0.19859877700062867,0.016106682026075236,0.1981100561627274,0.01661884403520153,0.0029153698322952597,0.0038841729966167917,0.0034934767129974746,0.003911451543768908,0.3833333333333334,0.39122315314351674,0.4222222222222222,0.3262677080005783,0.0033189086391431505,0.002989020822579736,0.0056986191489392084,0.0024239543442932648,0.9027777777777778,0.14285989856248654,0.9916666666666667,0.025000000000000015,0.034075606112628366,0.01966821374884186,0.03449296766720311,0.020090130772709228,0.36411633109619684,0.1163185738685584,0.36280387770320655,0.11865544178356105
